player_code,web_name,team_s,pos,price,own,status,news,chance_of_playing_next_round,penalties_order,corners_and_indirect_freekicks_order,direct_freekicks_order,p_mins,p_starts,p_pts,p_ppg,p_xg90,p_xa90,p_xgi90,p_xgc90,p_bonus,p_bps90,p_yc90,p_saves90,p_price_end,p_team_code,p_apps,p_dc_hits,p_dc_rate,p_dc_actions90,p_dc_p90,has_history
550090,Coppola,BHA,DEF,4.5,0.0,a,,,,,,193.0,2.0,10.0,4.663212435233161,0.0,0.004663212435233161,0.004663212435233161,2.1077720207253883,0.0,14.922279792746114,0.9326424870466321,0.0,4.2,36.0,5.0,1.0,0.2,8.860103626943005,0.932642487046632,True
223434,Igor,BHA,DEF,4.5,0.1,a,,,,,,103.0,1.0,6.0,5.242718446601942,0.0,0.0,0.0,4.071844660194175,0.0,8.737864077669903,0.0,0.0,4.5,36.0,4.0,1.0,0.25,11.359223300970877,1.7475728155339807,True
451490,Costinha,BHA,DEF,4.5,0.0,a,,,,,,,,,,,,,,,,,,,,,,,,,False
454490,Svoboda,BHA,DEF,5.0,0.0,a,,,,,,,,,,,,,,,,,,,,,,,,,False
451340,Mitoma,BHA,MID,6.0,0.1,i,Hamstring injury - Unknown return date,0.0,,,,1714.0,19.0,62.0,3.2555425904317388,0.21213535589264879,0.14387397899649942,0.3560093348891482,1.247607934655776,2.0,12.969661610268378,0.26254375729288215,0.0,6.1,36.0,25.0,0.0,0.0,5.618436406067678,0.0,True
592031,Minteh,BHA,MID,6.0,0.3,i,Leg injury - Expected back 28 Nov,0.0,,5.0,,2389.0,26.0,117.0,4.407701967350356,0.14353285893679363,0.19062369192130596,0.3341565508580996,1.2842611971536209,9.0,17.555462536626205,0.11301799916282963,0.0,5.5,36.0,34.0,1.0,0.0294117647058823,6.969443281707828,0.0753453327752197,True
532529,Hinshelwood,BHA,MID,6.0,0.4,a,,,,,,1736.0,20.0,91.0,4.717741935483871,0.2561059907834102,0.12131336405529954,0.3774193548387097,1.4427995391705069,2.0,16.434331797235025,0.0,0.0,5.2,36.0,27.0,1.0,0.037037037037037,5.910138248847926,0.1036866359447004,True
60307,Groß,BHA,MID,5.5,12.4,a,,,1.0,1.0,1.0,1636.0,18.0,78.0,4.290953545232274,0.07646699266503668,0.21729828850855748,0.29376528117359413,1.1200488997555011,10.0,21.399755501222494,0.11002444987775062,0.0,5.6,36.0,19.0,2.0,0.1052631578947368,7.866748166259169,0.2200488997555012,True
463067,Georginio,BHA,FWD,5.5,1.0,a,,,,,,1776.0,20.0,87.0,4.408783783783783,0.14695945945945946,0.14695945945945946,0.2939189189189189,1.0940878378378378,2.0,14.695945945945946,0.10135135135135134,0.0,5.6,36.0,32.0,1.0,0.03125,6.638513513513513,0.1013513513513513,True
219249,O'Riley,BHA,MID,5.5,0.1,a,,,2.0,,,202.0,2.0,16.0,7.128712871287129,0.5391089108910891,0.0801980198019802,0.6193069306930693,1.1272277227722771,2.0,21.386138613861387,0.0,0.0,5.5,36.0,6.0,0.0,0.0,4.455445544554456,0.0,True
514254,Gomez,BHA,MID,5.0,2.9,a,,,,,5.0,2117.0,26.0,97.0,4.123760037789324,0.26528105810108643,0.07312234293811998,0.3384034010392064,1.247756258856873,9.0,15.347189418989135,0.38261691072272086,0.0,4.9,36.0,32.0,2.0,0.0625,10.11809163911195,0.1700519603212092,True
536916,Buonanotte,BHA,MID,5.0,0.0,u,Has joined Elche on loan for the rest of the season,0.0,,,,81.0,1.0,3.0,3.333333333333333,0.06666666666666667,0.3111111111111111,0.37777777777777777,2.7888888888888888,0.0,10.0,1.1111111111111112,0.0,4.6,2.0,4.0,0.0,0.0,6.666666666666666,0.0,True
509416,Ayari,BHA,MID,5.5,0.7,a,,,,4.0,2.0,1921.0,20.0,98.0,4.591358667360749,0.12649661634565332,0.05387818844351899,0.1803748047891723,1.2579385736595523,7.0,19.021343050494533,0.04685059864653826,0.0,4.8,36.0,29.0,5.0,0.1724137931034483,10.541384695471107,0.4685059864653826,True
467779,Wieffer,BHA,DEF,5.0,0.3,a,,,,,,1901.0,23.0,94.0,4.450289321409784,0.0908995265649658,0.08805891635981063,0.17895844292477645,1.1338769068911099,6.0,18.842714360862704,0.3787480273540242,0.0,4.8,36.0,26.0,11.0,0.4230769230769231,12.735402419779064,1.0415570752235666,True
535301,Baleba,BHA,MID,5.0,0.2,i,Ankle injury - Expected back 23 Aug,0.0,,,,1646.0,23.0,56.0,3.0619684082624548,0.04264884568651276,0.0393681652490887,0.08201701093560146,1.1154313487241798,0.0,12.630619684082625,0.2733900364520049,0.0,4.5,36.0,31.0,4.0,0.1290322580645161,11.427703523693804,0.4374240583232078,True
597320,Howell,BHA,MID,4.5,0.2,u,Has joined Leicester City on loan for the rest of the season,0.0,,,,92.0,1.0,4.0,3.91304347826087,0.0,0.029347826086956522,0.029347826086956522,1.0173913043478262,0.0,10.760869565217392,0.0,0.0,4.5,36.0,3.0,0.0,0.0,6.847826086956522,0.0,True
549074,Watson,BHA,MID,5.0,0.0,u,Has joined Leicester City on loan for the rest of the season,0.0,,,,57.0,0.0,5.0,7.894736842105264,0.06315789473684211,0.04736842105263158,0.1105263157894737,2.7157894736842105,0.0,23.68421052631579,1.5789473684210527,0.0,4.8,36.0,6.0,0.0,0.0,7.894736842105264,0.0,True
556637,Oriola,BHA,MID,4.5,0.2,a,,,,,,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.5,36.0,1.0,0.0,0.0,0.0,0.0,True
700308,Yohanna,BHA,MID,5.0,0.1,a,,,,,,,,,,,,,,,,,,,,,,,,,False
608181,Tzimas,BHA,FWD,5.5,0.0,d,Knee injury - 75% chance of playing,75.0,,,,132.0,1.0,16.0,10.90909090909091,0.30000000000000004,0.07500000000000001,0.37500000000000006,1.7659090909090909,0.0,37.5,0.0,0.0,5.2,36.0,9.0,0.0,0.0,10.227272727272728,0.0,True
647850,Kostoulas,BHA,FWD,5.5,0.2,a,,,,,,351.0,2.0,35.0,8.974358974358974,0.5435897435897437,0.13846153846153847,0.6820512820512821,1.5487179487179488,3.0,35.8974358974359,0.5128205128205129,0.0,4.8,36.0,21.0,0.0,0.0,10.512820512820513,0.0,True
487117,Ferguson,BHA,FWD,5.0,0.0,i,Ankle injury - Expected back 10 Oct,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,36.0,,,,,,False
222694,Struijk,BHA,DEF,5.0,0.3,d,Knock - 75% chance of playing,75.0,,,,2935.0,33.0,108.0,3.3117546848381596,0.09383304940374786,0.023304940374787052,0.11713798977853492,1.3161158432708688,4.0,12.63373083475298,0.1533219761499148,0.0,4.2,2.0,34.0,14.0,0.4117647058823529,9.689948892674616,0.8586030664395229,True
610799,Vuskovic,BHA,DEF,5.0,2.7,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.0,,,,,,False
244850,Rogers,CHE,MID,7.5,26.4,a,,,,4.0,,3280.0,37.0,169.0,4.63719512195122,0.1876829268292683,0.11853658536585367,0.30621951219512195,1.4144817073170732,17.0,16.600609756097562,0.19207317073170732,0.0,7.3,7.0,37.0,1.0,0.027027027027027,6.310975609756098,0.0548780487804878,True
56979,Henderson,CHE,MID,5.0,0.0,d,Wrist injury - 75% chance of playing,75.0,,,,1911.0,22.0,76.0,3.5792778649921506,0.01554160125588697,0.1087912087912088,0.12433281004709576,1.3262166405023548,5.0,16.153846153846153,0.28257456828885397,0.0,5.0,94.0,32.0,3.0,0.09375,8.618524332810047,0.2825745682888539,True
50175,Welbeck,CHE,FWD,6.0,2.2,a,,,,,,2249.0,26.0,126.0,5.042240995998222,0.49461983103601603,0.05602489995553579,0.5506447309915519,1.26776345042241,18.0,20.449088483770566,0.20008892841262785,0.0,6.3,36.0,37.0,0.0,0.0,4.481991996442864,0.0,True
215059,Sánchez,CHE,GKP,5.0,2.2,a,,,,,,3040.0,35.0,113.0,3.3453947368421053,0.0,0.0011842105263157896,0.0011842105263157896,1.44,7.0,15.069078947368421,0.08881578947368421,2.901315789473684,4.8,8.0,,,,,,True
508479,Jörgensen,CHE,GKP,5.0,0.0,u,Has joined RC Strasbourg on loan for the rest of the season,0.0,,,,378.0,3.0,9.0,2.142857142857143,0.0,0.0,0.0,0.9809523809523809,0.0,11.904761904761905,0.0,1.9047619047619047,4.3,8.0,,,,,,True
225796,James,CHE,DEF,5.5,9.0,a,,,,1.0,1.0,1957.0,20.0,115.0,5.288707204905468,0.04782830863566684,0.14716402657128258,0.19499233520694942,1.322176801226367,11.0,22.672457843638224,0.18395503321410323,0.0,5.6,8.0,29.0,5.0,0.1724137931034483,7.68012263668881,0.459887583035258,True
180736,Chalobah,CHE,DEF,5.5,0.6,u,Has joined Como permanently,0.0,,,,2780.0,31.0,136.0,4.402877697841727,0.04661870503597122,0.033345323741007196,0.0799640287769784,1.3218345323741008,7.0,16.705035971223023,0.09712230215827337,0.0,5.4,8.0,34.0,17.0,0.5,9.615107913669064,1.1007194244604317,True
482609,Gusto,CHE,DEF,5.0,1.1,a,,,,,,2255.0,26.0,96.0,3.831485587583148,0.06226164079822616,0.11853658536585365,0.1807982261640798,1.4819068736141907,7.0,16.2039911308204,0.11973392461197338,0.0,4.8,8.0,34.0,3.0,0.088235294117647,6.226164079822616,0.2394678492239467,True
444463,Fofana,CHE,DEF,5.0,0.0,s,Suspended until 6 Sep,0.0,,,,1718.0,20.0,65.0,3.4051222351571595,0.03771827706635623,0.03143189755529686,0.06915017462165307,1.3520954598370198,3.0,15.087310826542492,0.2619324796274738,0.0,4.4,8.0,25.0,9.0,0.36,11.21071012805588,0.9429569266589056,True
242880,B.Badiashile,CHE,DEF,4.5,0.0,a,,,,,,470.0,6.0,7.0,1.3404255319148937,0.0,0.011489361702127658,0.011489361702127658,1.4189361702127659,0.0,9.191489361702127,0.3829787234042553,0.0,4.4,8.0,8.0,1.0,0.125,9.76595744680851,0.3829787234042553,True
109646,Tosin,CHE,DEF,4.5,0.2,a,,,,,,788.0,8.0,34.0,3.8832487309644668,0.012563451776649744,0.04568527918781726,0.058248730964467,1.5133248730964466,2.0,14.847715736040607,0.22842639593908629,0.0,4.0,8.0,16.0,7.0,0.4375,12.677664974619288,1.598984771573604,True
551210,Hato,CHE,DEF,4.5,0.6,a,,,,,,1139.0,12.0,19.0,1.5013169446883232,0.02370500438981563,0.048200175592625114,0.07190517998244074,1.4618086040386304,0.0,7.348551360842845,0.553116769095698,0.0,4.6,8.0,22.0,1.0,0.0454545454545454,8.217734855136085,0.1580333625987708,True
460028,Colwill,CHE,DEF,5.0,1.7,a,,,,,,225.0,2.0,8.0,3.2,0.0,0.048,0.048,1.3439999999999999,0.0,12.0,0.0,0.0,4.7,8.0,3.0,2.0,0.6666666666666666,8.8,1.6,True
574458,M.Sarr,CHE,DEF,4.5,0.1,a,,,,,,100.0,1.0,3.0,2.6999999999999997,0.31499999999999995,0.0,0.31499999999999995,1.4669999999999999,0.0,3.5999999999999996,0.0,0.0,4.5,8.0,3.0,0.0,0.0,7.199999999999999,0.0,True
577016,Acheampong,CHE,DEF,4.5,0.3,a,,,,,,657.0,8.0,39.0,5.342465753424658,0.08493150684931507,0.01780821917808219,0.10273972602739727,2.1452054794520548,5.0,16.164383561643834,0.136986301369863,0.0,3.7,8.0,17.0,1.0,0.0588235294117647,7.671232876712329,0.273972602739726,True
620109,Palestra,CHE,DEF,5.5,2.7,a,,,,,,,,,,,,,,,,,,,,,,,,,False
220362,Disasi,CHE,DEF,4.5,0.1,a,,,,,,1254.0,14.0,49.0,3.5167464114832536,0.07894736842105264,0.00215311004784689,0.08110047846889953,1.330622009569378,1.0,13.349282296650717,0.07177033492822966,0.0,4.5,21.0,14.0,1.0,0.0714285714285714,5.526315789473684,0.1435406698564593,True
244851,Palmer,CHE,MID,9.5,10.6,a,,,1.0,,3.0,1954.0,24.0,114.0,5.250767656090072,0.4859263050153531,0.1146878198567042,0.6006141248720573,1.4338280450358238,11.0,19.805527123848513,0.23029682702149437,0.0,10.3,8.0,26.0,2.0,0.0769230769230769,6.218014329580348,0.1842374616171954,True
448047,Enzo,CHE,MID,7.0,5.2,a,,,2.0,3.0,2.0,3114.0,35.0,157.0,4.53757225433526,0.32543352601156067,0.2098265895953757,0.5352601156069364,1.2973988439306359,19.0,20.23121387283237,0.2890173410404624,0.0,6.5,8.0,36.0,2.0,0.0555555555555555,7.052023121387283,0.1156069364161849,True
247632,Neto,CHE,MID,6.5,1.3,a,,,,2.0,4.0,2629.0,30.0,125.0,4.2791936097375425,0.15713198934956257,0.23415747432483833,0.3912894636744009,1.2851274248763789,9.0,18.588817040699887,0.06846709775580068,0.0,7.0,8.0,34.0,0.0,0.0,4.176492963103842,0.0,True
624773,Estêvão,CHE,MID,6.5,1.4,a,,,3.0,5.0,,839.0,12.0,58.0,6.221692491060786,0.31215733015494634,0.22955899880810487,0.5417163289630513,1.103814064362336,4.0,18.450536352800952,0.4290822407628128,0.0,6.4,8.0,22.0,0.0,0.0,6.00715137067938,0.0,True
463936,Gittens,CHE,MID,6.0,0.0,a,,,,,,486.0,5.0,25.0,4.62962962962963,0.15,0.17407407407407405,0.32407407407407407,1.6462962962962964,0.0,18.333333333333332,0.0,0.0,6.0,8.0,16.0,0.0,0.0,5.37037037037037,0.0,True
486672,Caicedo,CHE,MID,5.5,3.9,a,,,,,,2796.0,32.0,110.0,3.540772532188841,0.04667381974248927,0.07660944206008584,0.12328326180257511,1.36931330472103,10.0,18.669527896995707,0.3540772532188841,0.0,5.7,8.0,33.0,13.0,0.3939393939393939,11.781115879828326,0.8369098712446352,True
514356,Lavia,CHE,MID,5.0,0.0,a,,,,,,374.0,4.0,13.0,3.1283422459893044,0.050534759358288765,0.1323529411764706,0.18288770053475933,2.0526737967914435,0.0,19.49197860962567,0.0,0.0,4.9,8.0,12.0,0.0,0.0,8.90374331550802,0.0,True
491007,D.Essugo,CHE,MID,4.5,0.2,a,,,,,,26.0,0.0,1.0,2.0,0.0,0.02,0.02,1.1,0.0,14.0,4.0,0.0,4.3,8.0,3.0,0.0,0.0,27.692307692307693,0.0,True
593117,Quenda,CHE,MID,5.5,0.0,a,,100.0,,,,,,,,,,,,,,,,,,,,,,,False
475168,João Pedro,CHE,FWD,7.5,60.5,a,,,,,,2658.0,31.0,177.0,5.993227990970654,0.5048532731376975,0.06636568848758465,0.5712189616252822,1.2612866817155755,30.0,24.209932279909705,0.1693002257336343,0.0,7.4,8.0,35.0,0.0,0.0,4.571106094808126,0.0,True
517052,N.Jackson,CHE,FWD,6.5,0.3,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,8.0,,,,,,False
463034,Delap,CHE,FWD,5.5,0.5,a,,,4.0,,,1092.0,12.0,45.0,3.708791208791209,0.3741758241758242,0.018956043956043958,0.3931318681318682,1.3739010989010991,1.0,10.137362637362637,0.32967032967032966,0.0,6.2,8.0,28.0,0.0,0.0,3.4615384615384617,0.0,True
499309,Marc Guiu,CHE,FWD,5.0,0.4,a,,,,,,265.0,1.0,13.0,4.415094339622641,0.5230188679245282,0.09849056603773583,0.6215094339622641,2.000377358490566,0.0,6.452830188679245,0.33962264150943394,0.0,4.0,8.0,10.0,0.0,0.0,2.7169811320754715,0.0,True
567119,Mheuka,CHE,FWD,4.5,0.3,a,,,,,,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.1,0.0,6.0,0.0,0.0,4.5,8.0,1.0,0.0,0.0,90.0,0.0,True
503037,Emegha,CHE,FWD,5.0,0.1,d,Hamstring injury - 75% chance of playing,75.0,,,,,,,,,,,,,,,,,,,,,,,False
437499,Lacroix,CHE,DEF,6.0,10.4,a,,,,,,3085.0,35.0,154.0,4.492706645056726,0.07147487844408429,0.024213938411669366,0.09568881685575366,1.2847974068071313,11.0,15.432739059967584,0.1166936790923825,0.0,5.2,31.0,35.0,22.0,0.6285714285714286,11.581847649918965,1.2836304700162071,True
549939,Penders,CHE,GKP,4.5,0.1,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,,,,,,False
622758,Anselmino,CHE,DEF,4.5,0.0,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,,,,,,False
543158,Barco,CHE,MID,5.5,0.1,a,,,,,,,,,,,,,,,,,,,,,,,,,False
465920,Mudryk,CHE,MID,5.5,0.0,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,8.0,,,,,,False
498444,Chavarria,CHE,DEF,5.0,0.2,a,,,,,,,,,,,,,,,,,,,,,,,,,False
428580,Onyeka,COV,MID,5.0,0.1,a,,,,,,88.0,0.0,12.0,12.272727272727273,0.0,0.36818181818181817,0.36818181818181817,2.065909090909091,0.0,41.93181818181818,0.0,0.0,4.8,94.0,6.0,0.0,0.0,10.227272727272728,0.0,True
472739,Rushworth,COV,GKP,4.5,1.0,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,,,,,,False
484389,Dovin,COV,GKP,4.0,2.0,a,,,,,,,,,,,,,,,,,,,,,,,,,False
110690,Wilson,COV,GKP,4.5,0.5,a,,,,,,,,,,,,,,,,,,,,,,,,,False
461102,Thomas,COV,DEF,4.0,7.8,a,,,,,,,,,,,,,,,,,,,,,,,,,False
436761,Kitching,COV,DEF,4.0,0.7,a,,,,,,,,,,,,,,,,,,,,,,,,,False
451284,van Ewijk,COV,DEF,4.0,14.5,a,,,,,,,,,,,,,,,,,,,,,,,,,False
173878,Dasilva,COV,DEF,4.0,0.8,a,,,,,,,,,,,,,,,,,,,,,,,,,False
465390,Kesler-Hayden,COV,DEF,4.0,0.1,a,,,,,,,,,,,,,,,,,,,,,,,,,False
80178,Bidwell,COV,DEF,4.0,0.1,a,,,,,,,,,,,,,,,,,,,,,,,,,False
204813,Latibeaudiere,COV,DEF,4.0,0.1,a,,,,,,,,,,,,,,,,,,,,,,,,,False
220583,Woolfenden,COV,DEF,4.0,0.2,a,,,,,,,,,,,,,,,,,,,,,,,,,False
577411,Brau,COV,DEF,4.0,0.0,a,,,,,,,,,,,,,,,,,,,,,,,,,False
539142,Amenda,COV,DEF,4.0,0.8,a,,,,,,,,,,,,,,,,,,,,,,,,,False
480457,Rudoni,COV,MID,5.0,0.1,d,Shoulder injury - 75% chance of playing,75.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,False
168144,Grimes,COV,MID,5.0,0.2,a,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,False
501459,Sakamoto,COV,MID,5.0,0.1,a,,,,,,,,,,,,,,,,,,,,,,,,,False
241293,Mason-Clark,COV,MID,5.5,0.1,d,Hamstring injury - 75% chance of playing,75.0,,,,,,,,,,,,,,,,,,,,,,,False
439668,Eccles,COV,MID,5.0,0.0,a,,,,,,,,,,,,,,,,,,,,,,,,,False
226965,Torp,COV,MID,5.5,0.2,a,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,False
684268,Shepherd,COV,MID,4.5,0.3,a,,,,,,,,,,,,,,,,,,,,,,,,,False
469272,Tchaouna,COV,MID,5.5,0.1,a,,,,,,1259.0,14.0,59.0,4.217633042096902,0.09078633836378078,0.06505162827640985,0.15583796664019064,1.7899920571882446,0.0,14.868943606036536,0.14297061159650518,0.0,4.8,90.0,29.0,1.0,0.0344827586206896,4.932486100079428,0.1429706115965051,True
492498,Borges Rodrigues,COV,MID,4.5,0.2,a,,,,,,,,,,,,,,,,,,,,,,,,,False
629397,Andrews,COV,MID,4.5,0.7,a,,,,,,,,,,,,,,,,,,,,,,,,,False
176412,Wright,COV,FWD,5.5,0.6,i,Thigh injury - Unknown return date,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,False
230730,Thomas-Asante,COV,FWD,5.0,0.8,a,,,4.0,,,,,,,,,,,,,,,,,,,,,,False
218997,Simms,COV,FWD,5.0,0.8,a,,,,,,,,,,,,,,,,,,,,,,,,,False
551262,Markelo,COV,FWD,5.0,0.1,u,Has joined Shabab Al-Ahli Dubai permanently,0.0,,,,,,,,,,,,,,,,,,,,,,,False
549653,Bassette,COV,FWD,4.5,0.1,u,Has joined KVC Westerlo on loan for the rest of the season,0.0,,,,,,,,,,,,,,,,,,,,,,,False
210156,Awoniyi,COV,FWD,5.5,0.6,a,,,,,,480.0,3.0,43.0,8.0625,0.6900000000000001,0.144375,0.8343750000000001,1.940625,4.0,31.875,0.375,0.0,5.2,17.0,17.0,0.0,0.0,4.875,0.0,True
661888,Yirenkyi,COV,MID,5.0,0.2,a,,,,,,,,,,,,,,,,,,,,,,,,,False
196100,Hamer,COV,MID,5.5,0.1,a,,,,,,,,,,,,,,,,,,,,,,,,,False
485337,Guessand,CRY,MID,5.5,0.0,a,,,,,,909.0,9.0,44.0,4.356435643564357,0.15445544554455445,0.08415841584158416,0.23861386138613863,1.4336633663366338,0.0,14.158415841584159,0.0,0.0,6.2,31.0,21.0,0.0,0.0,8.217821782178218,0.0,True
172649,Henderson,CRY,GKP,5.0,3.2,a,,,,,,3330.0,37.0,131.0,3.5405405405405403,0.0,0.002972972972972973,0.002972972972972973,1.3891891891891892,7.0,14.54054054054054,0.13513513513513514,2.864864864864865,5.1,31.0,,,,,,True
121709,Benitez,CRY,GKP,4.5,0.1,a,,,,,,90.0,1.0,7.0,7.0,0.0,0.0,0.0,1.12,0.0,29.0,0.0,3.0,3.9,31.0,,,,,,True
247348,Muñoz,CRY,DEF,5.5,10.8,a,,,,,,2400.0,29.0,136.0,5.1,0.091875,0.14775,0.239625,1.2855,9.0,17.5875,0.2625,0.0,5.9,31.0,29.0,9.0,0.3103448275862069,8.85,0.6749999999999999,True
427623,Richards,CRY,DEF,5.0,0.8,a,,,,,,2825.0,31.0,128.0,4.07787610619469,0.07709734513274336,0.04969911504424779,0.12679646017699114,1.3122477876106193,5.0,14.431858407079647,0.12743362831858407,0.0,4.4,31.0,33.0,16.0,0.4848484848484848,10.290265486725664,1.0194690265486726,True
651426,Canvot,CRY,DEF,5.0,0.5,a,,,,,,1331.0,14.0,72.0,4.868519909842224,0.10007513148009015,0.02231404958677686,0.12238918106686701,1.6120210368144252,9.0,14.605559729526671,0.20285499624342598,0.0,4.5,31.0,20.0,10.0,0.5,11.427498121712995,1.35236664162284,True
244723,Mitchell,CRY,DEF,4.5,6.7,a,,,,,,3253.0,36.0,135.0,3.735013833384568,0.04399016292652936,0.06999692591454042,0.11398708884106978,1.3772517675991391,8.0,13.778051029818629,0.1660006148170919,0.0,5.0,31.0,38.0,13.0,0.3421052631578947,8.106363356901321,0.7193359975407316,True
218364,Sosa,CRY,DEF,4.5,0.0,a,,,,,,99.0,0.0,6.0,5.454545454545454,0.03636363636363636,0.06363636363636364,0.1,0.8181818181818181,0.0,8.181818181818182,0.9090909090909091,0.0,4.8,31.0,7.0,0.0,0.0,9.09090909090909,0.0,True
515621,Chadi Riad,CRY,DEF,4.5,0.1,a,,,,,,550.0,6.0,20.0,3.272727272727273,0.054000000000000006,0.021272727272727276,0.07527272727272728,1.4874545454545456,0.0,13.745454545454546,0.32727272727272727,0.0,4.0,31.0,9.0,1.0,0.1111111111111111,7.363636363636364,0.3272727272727272,True
242313,Mingueza,CRY,DEF,4.5,0.1,a,,,,,,,,,,,,,,,,,,,,,,,,,False
232185,Sarr,CRY,MID,6.5,6.2,a,,,2.0,,,2173.0,24.0,117.0,4.845835250805338,0.45269213069489184,0.04845835250805338,0.5011504832029452,1.2942936033133916,9.0,14.868844914864242,0.08283479061205706,0.0,6.4,31.0,28.0,0.0,0.0,5.674183156925909,0.0,True
496221,Wharton,CRY,MID,5.5,0.6,a,,100.0,,1.0,,2552.0,29.0,112.0,3.949843260188088,0.053605015673981196,0.26344043887147334,0.3170454545454546,1.3782131661442005,8.0,18.021159874608152,0.14106583072100315,0.0,5.0,31.0,34.0,9.0,0.2647058823529412,10.685736677115989,0.6347962382445141,True
488024,Yeremy,CRY,MID,5.5,0.2,a,,,,2.0,1.0,2074.0,26.0,77.0,3.3413693346190936,0.19657666345226615,0.2655737704918033,0.46215043394406946,1.3022661523625845,3.0,14.363548698167792,0.17357762777242045,0.0,5.8,31.0,34.0,1.0,0.0294117647058823,7.246865959498553,0.0867888138862102,True
108413,Hughes,CRY,MID,4.5,11.1,a,,,,3.0,,1560.0,19.0,45.0,2.5961538461538463,0.06403846153846154,0.11192307692307693,0.17596153846153847,1.4625000000000001,0.0,12.51923076923077,0.40384615384615385,0.0,4.7,31.0,31.0,0.0,0.0,8.538461538461538,0.0,True
152551,Lerma,CRY,MID,5.0,0.1,a,,,,,,1722.0,18.0,69.0,3.6062717770034842,0.0961672473867596,0.07735191637630662,0.17351916376306623,1.3123693379790942,3.0,15.470383275261325,0.36585365853658536,0.0,4.9,31.0,31.0,4.0,0.1290322580645161,11.498257839721257,0.4181184668989547,True
209400,Kamada,CRY,MID,5.0,0.3,a,,,,4.0,,1899.0,22.0,67.0,3.1753554502369665,0.0777251184834123,0.15355450236966825,0.23127962085308054,1.234123222748815,0.0,15.687203791469193,0.14218009478672985,0.0,5.0,31.0,28.0,5.0,0.1785714285714285,9.857819905213267,0.4739336492890995,True
489706,Devenny,CRY,MID,5.0,0.0,a,,,3.0,,2.0,785.0,7.0,36.0,4.127388535031847,0.2728662420382166,0.04471337579617835,0.3175796178343949,1.6864968152866244,0.0,12.382165605095542,0.0,0.0,4.3,31.0,21.0,1.0,0.0476190476190476,8.254777070063694,0.2292993630573248,True
606921,Esse,CRY,MID,5.0,0.0,a,,,,,,40.0,0.0,4.0,8.0,0.0,0.08,0.08,3.48,0.0,24.0,0.0,0.0,4.7,31.0,4.0,0.0,0.0,11.25,0.0,True
536694,M.França,CRY,MID,5.0,0.0,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,31.0,,,,,,False
438464,Doucouré,CRY,MID,5.0,0.1,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,31.0,,,,,,False
450542,J.Rak-Sakyi,CRY,MID,5.0,0.0,a,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,31.0,,,,,,False
590014,Cardines,CRY,DEF,4.5,0.0,u,Has joined Bristol City on loan for the rest of the season,0.0,,,,90.0,1.0,2.0,2.0,0.02,0.16,0.18,2.53,0.0,21.0,0.0,0.0,4.4,31.0,1.0,0.0,0.0,7.0,0.0,True
672492,Drakes-Thomas,CRY,MID,4.5,0.1,a,,,,,,7.0,0.0,2.0,4.0,0.0,0.0,0.0,1.46,0.0,12.0,0.0,0.0,4.5,31.0,2.0,0.0,0.0,38.57142857142857,0.0,True
247412,Strand Larsen,CRY,FWD,6.0,0.6,a,,,,,,2301.0,26.0,75.0,2.9335071707953064,0.2073011734028683,0.04380704041720991,0.25110821382007825,1.4092568448500653,3.0,8.409387222946545,0.15645371577574968,0.0,5.8,31.0,36.0,0.0,0.0,3.715775749674055,0.0,True
231747,Mateta,CRY,FWD,6.5,6.1,a,,,1.0,,,2210.0,25.0,114.0,4.642533936651583,0.5872398190045248,0.05375565610859728,0.6409954751131222,1.2938009049773755,13.0,16.167420814479637,0.08144796380090497,0.0,7.6,31.0,32.0,0.0,0.0,5.090497737556561,0.0,True
