player_code,web_name,pos,apps,mins,hits,mean_actions,total_actions,hit_rate,actions_p90,defcon_pts,defcon_p90
106760,Shaw,DEF,38,3220,7,6.7105263157894735,255.0,0.18421052631578946,7.127329192546584,14,0.391304347826087
109646,Tosin,DEF,16,788,7,6.9375,111.0,0.4375,12.677664974619288,14,1.5989847715736039
491279,Van de Ven,DEF,35,3041,7,7.085714285714285,248.0,0.2,7.339690891154225,14,0.41433738901677075
441266,Gravenberch,MID,36,2991,7,8.277777777777779,298.0,0.19444444444444445,8.966900702106319,14,0.42126379137412234
242882,Diakité,DEF,18,1275,7,8.166666666666666,147.0,0.3888888888888889,10.376470588235295,14,0.9882352941176471
434399,Reinildo,DEF,25,1966,7,7.32,183.0,0.28,8.377416073245168,14,0.6408952187182095
226182,Bogle,DEF,34,2795,7,6.529411764705882,222.0,0.20588235294117646,7.148479427549194,14,0.4508050089445438
449871,Onana,MID,25,1755,7,8.76,219.0,0.28,11.23076923076923,14,0.717948717948718
448104,Hincapie,DEF,25,1787,7,6.84,171.0,0.28,8.612199216564074,14,0.7050923335198658
246301,J.Cuenca,DEF,15,935,7,7.933333333333334,119.0,0.4666666666666667,11.454545454545453,14,1.3475935828877006
465694,N.Gonzalez,MID,25,1561,7,8.24,206.0,0.28,11.87700192184497,14,0.8071748878923767
200785,Adams,MID,25,1769,7,9.28,232.0,0.28,11.80327868852459,14,0.7122668174109666
204580,Janelt,MID,25,1434,7,7.32,183.0,0.28,11.485355648535565,14,0.8786610878661087
461188,Humphreys,DEF,20,1574,6,7.05,141.0,0.3,8.062261753494283,12,0.6861499364675986
494960,Hartman,DEF,21,1825,6,8.238095238095237,173.0,0.2857142857142857,8.531506849315068,12,0.5917808219178082
440993,Ndiaye,MID,32,2781,6,8.84375,283.0,0.1875,9.158576051779935,12,0.3883495145631068
440089,Damsgaard,MID,33,2046,6,7.303030303030303,241.0,0.18181818181818182,10.60117302052786,12,0.5278592375366569
199798,Konsa,DEF,34,3035,6,6.529411764705882,222.0,0.17647058823529413,6.583196046128501,12,0.35584843492586493
231480,S.Bueno,DEF,29,2552,6,7.9655172413793105,231.0,0.20689655172413793,8.14655172413793,12,0.42319749216300945
487838,Hall,DEF,30,2176,6,6.033333333333333,181.0,0.2,7.486213235294118,12,0.4963235294117647
481655,Zubimendi,MID,38,2991,6,7.973684210526316,303.0,0.15789473684210525,9.117352056168505,12,0.3610832497492477
178186,Bowen,FWD,38,3406,6,7.394736842105263,281.0,0.15789473684210525,7.425132119788609,12,0.3170874926600118
550864,Yoro,DEF,32,1730,6,5.5625,178.0,0.1875,9.260115606936417,12,0.6242774566473989
516895,Mainoo,MID,28,1653,6,6.678571428571429,187.0,0.21428571428571427,10.181488203266788,12,0.6533575317604355
172567,Cullen,MID,18,1513,6,9.61111111111111,173.0,0.3333333333333333,10.290812954395243,12,0.713813615333774
179268,Cucurella,DEF,34,2706,6,6.4411764705882355,219.0,0.17647058823529413,7.283813747228382,12,0.3991130820399113
207189,Berge,MID,35,2904,5,8.0,280.0,0.14285714285714285,8.677685950413224,10,0.30991735537190085
225796,James,DEF,29,1957,5,5.758620689655173,167.0,0.1724137931034483,7.68012263668881,10,0.45988758303525806
220627,Justin,DEF,29,1893,5,6.551724137931035,190.0,0.1724137931034483,9.033280507131536,10,0.4754358161648177
243526,Gudmundsson,DEF,32,2637,5,6.84375,219.0,0.15625,7.474402730375426,10,0.341296928327645
149484,Mings,DEF,17,1322,5,7.235294117647059,123.0,0.29411764705882354,8.373676248108927,10,0.680786686838124
209400,Kamada,MID,28,1899,5,7.428571428571429,208.0,0.17857142857142858,9.857819905213269,10,0.4739336492890995
141746,B.Fernandes,MID,35,3065,5,8.2,287.0,0.14285714285714285,8.427406199021206,10,0.2936378466557912
509416,Ayari,MID,29,1921,5,7.758620689655173,225.0,0.1724137931034483,10.541384695471109,10,0.4685059864653826
80801,Gana,MID,25,2094,5,8.72,218.0,0.2,9.369627507163324,10,0.42979942693409745
578153,Khusanov,DEF,21,1427,5,6.285714285714286,132.0,0.23809523809523808,8.325157673440785,10,0.6306937631394534
606745,Heaven,DEF,17,920,5,5.529411764705882,94.0,0.29411764705882354,9.195652173913045,10,0.9782608695652175
547719,L.Miley,MID,23,1493,5,6.739130434782608,155.0,0.21739130434782608,9.343603482920296,10,0.6028131279303416
184349,Sessegnon,MID,27,1816,5,8.074074074074074,218.0,0.18518518518518517,10.80396475770925,10,0.4955947136563877
466075,Calafiori,DEF,26,1697,5,5.423076923076923,141.0,0.19230769230769232,7.4779021803182095,10,0.5303476723629935
215413,Dewsbury-Hall,MID,31,2629,5,7.419354838709677,230.0,0.16129032258064516,7.873716241917078,10,0.34233548877900344
223340,Saka,MID,31,2218,5,5.935483870967742,184.0,0.16129032258064516,7.466185752930568,10,0.40577096483318303
